transaction_id,account_id,destino_id,tipo,valor,data_hora,canal,cliente,cpf,agencia,saldo_inicial,status_conta,perfil_risco_cliente,limite_diario,motivo,status_processamento,impacto_financeiro,valor_acima_limite,conta_invalida,conta_bloqueada,horario_sensivel,duplicada,risk_score,nivel_risco,prioridade_auditoria
TRX0001903,ACC00091,,DEPOSITO,271.85,2026-05-09T02:46:37,APP,Larissa Santos,822.954.267-05,9939.0,2892.14,ATIVA,BAIXO,4532.21,APROVADA,APROVADA,271.85,False,False,False,True,False,18.73,BAIXO,NORMAL
TRX0002282,ACC00120,,SAQUE,1037.55,2026-03-09T07:16:37,CAIXA,Rafael Almeida,609.695.003-71,8668.0,594.25,ATIVA,BAIXO,19986.27,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,18.66,BAIXO,NORMAL
TRX0001817,ACC00005,,CARTAO,13559.98,2026-03-10T07:18:37,APP,Natalia Silva,488.382.266-18,2798.0,3869.27,ATIVA,BAIXO,18071.39,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,18.62,BAIXO,NORMAL
TRX0001655,ACC00025,,DEPOSITO,849.14,2026-04-23T02:13:37,APP,Patricia Souza,511.251.415-07,1498.0,4487.06,ATIVA,BAIXO,17496.79,APROVADA,APROVADA,849.14,False,False,False,True,False,18.62,BAIXO,NORMAL
TRX0001901,ACC00099,ACC00059,TED,7037.77,2026-03-22T07:34:37,INTERNET_BANKING,Rafael Souza,389.907.972-71,5324.0,1054.07,ATIVA,BAIXO,8299.02,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,18.6,BAIXO,NORMAL
TRX0001481,ACC00053,,CARTAO,376.04,2026-04-29T02:53:37,INTERNET_BANKING,Marcos Silva,354.935.183-35,5488.0,2292.98,ATIVA,BAIXO,23057.44,APROVADA,APROVADA,376.04,False,False,False,True,False,18.42,BAIXO,NORMAL
TRX0002242,ACC00081,ACC00103,PIX,217.93,2026-03-06T17:15:37,APP,Joao Souza,540.133.337-13,2465.0,5337.27,ATIVA,ALTO,7224.52,APROVADA,APROVADA,217.93,False,False,False,False,False,18.42,BAIXO,NORMAL
TRX0002440,ACC00036,,DEPOSITO,4055.58,2026-05-21T08:33:37,INTERNET_BANKING,Larissa Teixeira,078.941.288-61,2097.0,15426.3,ATIVA,BAIXO,12176.47,APROVADA,APROVADA,4055.58,False,False,False,False,False,18.4,BAIXO,NORMAL
TRX0001686,ACC00077,ACC00072,PIX,734.94,2026-03-17T01:04:37,APP,Carla Lima,959.007.354-49,1846.0,4818.93,ATIVA,MEDIO,5010.29,APROVADA,APROVADA,734.94,False,False,False,True,False,18.38,BAIXO,NORMAL
DUP0000021,ACC00108,ACC00103,PIX,555.04,2026-05-31T18:57:37,APP,Rafael Barbosa,703.111.080-36,9912.0,4653.53,ATIVA,BAIXO,10733.58,APROVADA,APROVADA,555.04,False,False,False,False,True,18.34,BAIXO,NORMAL
TRX0002026,ACC00013,,SAQUE,644.57,2026-03-24T06:47:37,CAIXA,Rafael Pereira,436.520.194-44,8043.0,7741.21,ATIVA,BAIXO,23538.92,APROVADA,APROVADA,644.57,False,False,False,False,False,18.32,BAIXO,NORMAL
TRX0000848,ACC00027,,SAQUE,1380.54,2026-03-24T07:22:37,APP,Elisa Almeida,039.581.081-04,9322.0,757.39,ATIVA,MEDIO,24519.91,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,18.31,BAIXO,NORMAL
TRX0000648,ACC00042,ACC00113,PIX,637.31,2026-03-20T11:43:37,APP,Gabriela Costa,307.139.545-72,6727.0,4894.15,ATIVA,ALTO,8581.55,APROVADA,APROVADA,637.31,False,False,False,False,False,18.28,BAIXO,NORMAL
TRX0002259,ACC00084,ACC00058,TED,1740.49,2026-05-14T00:07:37,APP,Felipe Teixeira,504.193.254-08,8611.0,1720.32,ATIVA,BAIXO,7451.5,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,18.25,BAIXO,NORMAL
TRX0000206,ACC00038,,SAQUE,710.56,2026-04-26T05:07:37,APP,Natalia Silva,016.906.166-06,9072.0,5866.76,ATIVA,BAIXO,19754.05,APROVADA,APROVADA,710.56,False,False,False,True,False,18.21,BAIXO,NORMAL
TRX0000074,ACC00041,ACC00075,PIX,394.49,2026-05-25T01:16:37,APP,Otavio Rocha,010.207.597-65,1490.0,1427.26,ATIVA,MEDIO,18175.09,APROVADA,APROVADA,394.49,False,False,False,True,False,18.19,BAIXO,NORMAL
TRX0001434,ACC00081,ACC00096,PIX,345.18,2026-04-02T20:42:37,APP,Joao Souza,540.133.337-13,2465.0,5337.27,ATIVA,ALTO,7224.52,APROVADA,APROVADA,345.18,False,False,False,False,False,18.12,BAIXO,NORMAL
TRX0002246,ACC00116,,BOLETO,1647.52,2026-04-06T13:20:37,INTERNET_BANKING,Isabela Martins,299.383.754-16,3889.0,6351.03,ATIVA,MEDIO,15349.28,APROVADA,APROVADA,1647.52,False,False,False,False,False,18.11,BAIXO,NORMAL
TRX0002173,ACC00011,,BOLETO,3298.14,2026-04-25T02:08:37,APP,Carla Martins,727.385.514-80,7825.0,2260.76,ATIVA,BAIXO,15226.3,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,17.96,BAIXO,NORMAL
TRX0001253,ACC00070,ACC00100,TED,3036.02,2026-03-25T08:32:37,CAIXA,Diego Costa,603.109.009-18,1281.0,847.35,ATIVA,BAIXO,14876.48,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,17.94,BAIXO,NORMAL
TRX0000138,ACC00090,,SAQUE,568.39,2026-05-28T02:03:37,APP,Carla Silva,873.481.896-35,1450.0,12500.04,ATIVA,BAIXO,19144.71,APROVADA,APROVADA,568.39,False,False,False,True,False,17.91,BAIXO,NORMAL
TRX0000081,ACC00092,,CARTAO,5980.98,2026-03-26T12:49:37,ATM,Gabriela Costa,764.319.634-77,5149.0,2512.16,ATIVA,BAIXO,23826.44,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,17.79,BAIXO,NORMAL
TRX0000840,ACC00057,,CARTAO,10864.88,2026-05-29T22:29:37,APP,Ana Barbosa,205.794.898-43,9800.0,5789.89,ATIVA,BAIXO,14553.35,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,17.77,BAIXO,NORMAL
TRX0002482,ACC00092,ACC00051,PIX,3647.95,2026-04-19T14:35:37,CAIXA,Gabriela Costa,764.319.634-77,5149.0,2512.16,ATIVA,BAIXO,23826.44,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,17.72,BAIXO,NORMAL
TRX0000341,ACC00067,ACC00083,PIX,715.03,2026-04-07T00:16:37,ATM,Rafael Martins,257.300.816-37,1544.0,1512.68,ATIVA,BAIXO,10761.96,APROVADA,APROVADA,715.03,False,False,False,True,False,17.69,BAIXO,NORMAL
TRX0001060,ACC00117,,DEPOSITO,2899.85,2026-04-11T09:05:37,INTERNET_BANKING,Joao Gomes,644.486.398-97,4523.0,894.76,ATIVA,BAIXO,12352.72,APROVADA,APROVADA,2899.85,False,False,False,False,False,17.65,BAIXO,NORMAL
TRX0001798,ACC00080,ACC00090,TED,75.26,2026-03-30T01:48:37,APP,Henrique Almeida,299.387.986-36,3871.0,63638.14,ATIVA,BAIXO,15641.71,APROVADA,APROVADA,75.26,False,False,False,True,False,17.5,BAIXO,NORMAL
TRX0002093,ACC00107,,BOLETO,793.69,2026-04-13T02:35:37,INTERNET_BANKING,Gabriela Lima,575.237.255-77,5181.0,451.4,ATIVA,BAIXO,19160.03,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,17.48,BAIXO,NORMAL
TRX0001401,ACC00071,ACC00090,TED,2061.75,2026-05-08T06:24:37,APP,Diego Pereira,684.028.564-18,7955.0,1629.75,ATIVA,MEDIO,12179.75,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,17.38,BAIXO,NORMAL
TRX0000598,ACC00018,,CARTAO,2233.96,2026-04-18T02:03:37,APP,Patricia Barbosa,773.209.920-10,8479.0,3097.75,ATIVA,BAIXO,22052.21,APROVADA,APROVADA,2233.96,False,False,False,True,False,17.33,BAIXO,NORMAL
TRX0001254,ACC00051,,BOLETO,651.22,2026-04-14T05:19:37,INTERNET_BANKING,Elisa Costa,299.062.121-49,6277.0,422.07,ATIVA,BAIXO,21324.33,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,17.14,BAIXO,NORMAL
TRX0001212,ACC00095,ACC00083,PIX,1485.93,2026-04-26T06:40:37,ATM,Henrique Martins,218.036.167-63,1177.0,1198.31,ATIVA,MEDIO,21724.81,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,17.09,BAIXO,NORMAL
TRX0000187,ACC00062,,SAQUE,4460.43,2026-03-13T19:38:37,INTERNET_BANKING,Otavio Rocha,750.349.243-11,4288.0,1348.35,ATIVA,BAIXO,12152.08,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,17.01,BAIXO,NORMAL
TRX0001263,ACC00067,,SAQUE,4087.22,2026-04-09T08:18:37,INTERNET_BANKING,Rafael Martins,257.300.816-37,1544.0,1512.68,ATIVA,BAIXO,10761.96,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,16.82,BAIXO,NORMAL
TRX0001088,ACC00022,ACC00092,PIX,5283.32,2026-03-31T09:31:37,APP,Marcos Lima,091.519.784-46,8062.0,4836.97,ATIVA,MEDIO,20225.2,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,16.78,BAIXO,NORMAL
TRX0002378,ACC00109,,CARTAO,2038.94,2026-05-28T04:19:37,APP,Carla Souza,999.841.624-69,3601.0,937.68,ATIVA,BAIXO,20970.85,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,16.78,BAIXO,NORMAL
TRX0001085,ACC00025,,CARTAO,57.08,2026-04-23T05:23:37,APP,Patricia Souza,511.251.415-07,1498.0,4487.06,ATIVA,BAIXO,17496.79,APROVADA,APROVADA,57.08,False,False,False,True,False,16.74,BAIXO,NORMAL
TRX0001524,ACC00095,ACC00027,TED,1788.5,2026-05-21T15:15:37,APP,Henrique Martins,218.036.167-63,1177.0,1198.31,ATIVA,MEDIO,21724.81,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,16.59,BAIXO,NORMAL
TRX0000126,ACC00071,,CARTAO,263.21,2026-04-24T10:48:37,INTERNET_BANKING,Diego Pereira,684.028.564-18,7955.0,1629.75,ATIVA,MEDIO,12179.75,APROVADA,APROVADA,263.21,False,False,False,False,False,16.58,BAIXO,NORMAL
TRX0001768,ACC00034,,CARTAO,6133.04,2026-04-26T10:20:37,INTERNET_BANKING,Marcos Barbosa,467.497.267-37,9084.0,4496.08,ATIVA,BAIXO,8889.34,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,16.53,BAIXO,NORMAL
TRX0002284,ACC00045,,CARTAO,8876.5,2026-05-25T19:43:37,APP,Henrique Martins,120.535.575-65,6871.0,6356.63,ATIVA,BAIXO,11638.33,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,16.51,BAIXO,NORMAL
TRX0001258,ACC00097,ACC00058,TED,4054.05,2026-03-11T18:26:37,INTERNET_BANKING,Natalia Teixeira,567.236.037-95,4596.0,2320.82,ATIVA,BAIXO,22065.03,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,16.49,BAIXO,NORMAL
TRX0001681,ACC00062,,SAQUE,3433.53,2026-03-23T23:30:37,INTERNET_BANKING,Otavio Rocha,750.349.243-11,4288.0,1348.35,ATIVA,BAIXO,12152.08,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,16.24,BAIXO,NORMAL
TRX0000731,ACC00032,,CARTAO,1813.06,2026-03-18T01:59:37,APP,Rafael Teixeira,184.547.979-90,3280.0,1218.16,ATIVA,BAIXO,5525.35,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,16.19,BAIXO,NORMAL
TRX0001003,ACC00107,,CARTAO,2299.09,2026-03-19T09:13:37,CAIXA,Gabriela Lima,575.237.255-77,5181.0,451.4,ATIVA,BAIXO,19160.03,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,16.19,BAIXO,NORMAL
TRX0000541,ACC00087,,BOLETO,147.85,2026-03-12T23:11:37,CAIXA,Joao Silva,735.572.322-10,9459.0,4053.37,ATIVA,BAIXO,13029.29,APROVADA,APROVADA,147.85,False,False,False,False,False,16.16,BAIXO,NORMAL
TRX0000929,ACC00026,,CARTAO,229.03,2026-05-05T06:33:37,CAIXA,Natalia Lima,839.578.785-04,2633.0,45829.14,ATIVA,BAIXO,11282.17,APROVADA,APROVADA,229.03,False,False,False,False,False,16.09,BAIXO,NORMAL
TRX0002159,ACC00086,,BOLETO,141.15,2026-04-06T10:28:37,INTERNET_BANKING,Gabriela Barbosa,287.132.186-16,4721.0,6003.06,ATIVA,MEDIO,21506.36,APROVADA,APROVADA,141.15,False,False,False,False,False,16.07,BAIXO,NORMAL
TRX0000874,ACC00059,ACC00008,PIX,7026.18,2026-04-29T13:11:37,ATM,Marcos Rocha,383.092.162-84,1040.0,4637.92,ATIVA,BAIXO,10931.86,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,16.0,BAIXO,NORMAL
TRX0000110,ACC00049,ACC00110,PIX,2277.69,2026-03-10T10:30:37,INTERNET_BANKING,Natalia Rocha,177.396.306-27,5725.0,6644.16,ATIVA,MEDIO,24744.63,APROVADA,APROVADA,2277.69,False,False,False,False,False,15.95,BAIXO,NORMAL
TRX0002484,ACC00116,ACC00056,PIX,363.04,2026-04-28T13:58:37,ATM,Isabela Martins,299.383.754-16,3889.0,6351.03,ATIVA,MEDIO,15349.28,APROVADA,APROVADA,363.04,False,False,False,False,False,15.81,BAIXO,NORMAL
TRX0002020,ACC00076,ACC00089,PIX,2231.87,2026-04-16T15:44:37,INTERNET_BANKING,Carla Dias,888.266.155-37,7097.0,11598.12,ATIVA,MEDIO,24610.3,APROVADA,APROVADA,2231.87,False,False,False,False,False,15.77,BAIXO,NORMAL
TRX0000601,ACC00102,,SAQUE,2609.46,2026-03-23T13:02:37,INTERNET_BANKING,Larissa Barbosa,915.722.482-64,2006.0,907.54,ATIVA,BAIXO,14476.35,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,15.66,BAIXO,NORMAL
TRX0001954,ACC00010,ACC00017,TED,3277.07,2026-04-15T15:52:37,INTERNET_BANKING,Felipe Teixeira,394.642.792-72,7451.0,1571.43,ATIVA,BAIXO,22711.16,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,15.6,BAIXO,NORMAL
TRX0000350,ACC00028,,CARTAO,412.54,2026-03-07T21:50:37,CAIXA,Felipe Santos,576.667.718-53,5627.0,13688.93,ATIVA,BAIXO,16529.74,APROVADA,APROVADA,412.54,False,False,False,False,False,15.53,BAIXO,NORMAL
TRX0001528,ACC00102,ACC00035,TED,3124.36,2026-03-31T15:29:37,INTERNET_BANKING,Larissa Barbosa,915.722.482-64,2006.0,907.54,ATIVA,BAIXO,14476.35,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,15.51,BAIXO,NORMAL
TRX0001702,ACC00092,ACC00049,TED,2827.83,2026-03-22T07:39:37,INTERNET_BANKING,Gabriela Costa,764.319.634-77,5149.0,2512.16,ATIVA,BAIXO,23826.44,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,15.46,BAIXO,NORMAL
TRX0001866,ACC00050,,BOLETO,1365.44,2026-03-07T11:44:37,CAIXA,Rafael Oliveira,288.961.548-33,1720.0,4098.34,ATIVA,BAIXO,5040.81,APROVADA,APROVADA,1365.44,False,False,False,False,False,15.45,BAIXO,NORMAL
TRX0000712,ACC00010,ACC00099,TED,1479.34,2026-05-10T23:30:37,CAIXA,Felipe Teixeira,394.642.792-72,7451.0,1571.43,ATIVA,BAIXO,22711.16,APROVADA,APROVADA,1479.34,False,False,False,False,False,15.44,BAIXO,NORMAL
TRX0002056,ACC00008,ACC00011,PIX,540.5,2026-03-10T23:20:37,ATM,Gabriela Ribeiro,155.796.444-83,2502.0,2626.09,ATIVA,MEDIO,12354.11,APROVADA,APROVADA,540.5,False,False,False,False,False,15.42,BAIXO,NORMAL
TRX0001268,ACC00049,,BOLETO,206.89,2026-03-03T18:13:37,INTERNET_BANKING,Natalia Rocha,177.396.306-27,5725.0,6644.16,ATIVA,MEDIO,24744.63,APROVADA,APROVADA,206.89,False,False,False,False,False,15.41,BAIXO,NORMAL
TRX0001113,ACC00015,ACC00059,TED,106.24,2026-03-14T12:12:37,ATM,Felipe Barbosa,661.226.779-73,1969.0,2323.04,ATIVA,BAIXO,14539.03,APROVADA,APROVADA,106.24,False,False,False,False,False,15.36,BAIXO,NORMAL
TRX0002363,ACC00001,,BOLETO,3350.16,2026-04-29T20:04:37,ATM,Bruno Santos,644.806.205-97,7849.0,2739.09,ATIVA,BAIXO,10213.75,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,15.33,BAIXO,NORMAL
TRX0001657,ACC00036,,CARTAO,583.43,2026-05-07T16:42:37,CAIXA,Larissa Teixeira,078.941.288-61,2097.0,15426.3,ATIVA,BAIXO,12176.47,APROVADA,APROVADA,583.43,False,False,False,False,False,15.28,BAIXO,NORMAL
TRX0000142,ACC00007,,CARTAO,964.55,2026-05-30T07:04:37,CAIXA,Bruno Oliveira,736.034.922-49,8679.0,1312.96,ATIVA,BAIXO,8399.45,APROVADA,APROVADA,964.55,False,False,False,False,False,15.2,BAIXO,NORMAL
TRX0002313,ACC00097,,BOLETO,3037.06,2026-03-30T12:44:37,ATM,Natalia Teixeira,567.236.037-95,4596.0,2320.82,ATIVA,BAIXO,22065.03,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,15.17,BAIXO,NORMAL
TRX0001562,ACC00050,,CARTAO,2474.56,2026-05-14T14:12:37,ATM,Rafael Oliveira,288.961.548-33,1720.0,4098.34,ATIVA,BAIXO,5040.81,APROVADA,APROVADA,2474.56,False,False,False,False,False,15.15,BAIXO,NORMAL
TRX0002174,ACC00085,,BOLETO,307.48,2026-03-21T21:05:37,CAIXA,Henrique Costa,183.557.728-38,4643.0,3993.0,ATIVA,BAIXO,23626.16,APROVADA,APROVADA,307.48,False,False,False,False,False,15.09,BAIXO,NORMAL
TRX0001061,ACC00084,ACC00046,TED,514.74,2026-05-03T02:32:37,APP,Felipe Teixeira,504.193.254-08,8611.0,1720.32,ATIVA,BAIXO,7451.5,APROVADA,APROVADA,514.74,False,False,False,True,False,15.08,BAIXO,NORMAL
TRX0000561,ACC00093,,CARTAO,1286.54,2026-03-11T10:49:37,CAIXA,Isabela Gomes,510.698.509-42,9031.0,2772.88,ATIVA,BAIXO,23767.09,APROVADA,APROVADA,1286.54,False,False,False,False,False,15.06,BAIXO,NORMAL
TRX0002469,ACC00068,,BOLETO,2582.62,2026-05-29T11:58:37,APP,Diego Lima,102.148.101-52,5405.0,891.47,ATIVA,MEDIO,21268.29,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,15.02,BAIXO,NORMAL
TRX0001914,ACC00078,,CARTAO,862.26,2026-04-03T10:32:37,CAIXA,Felipe Teixeira,216.198.992-23,5227.0,681.53,ATIVA,BAIXO,13649.96,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,15.0,BAIXO,NORMAL
TRX0000828,ACC00113,,CARTAO,1155.09,2026-04-17T00:39:37,APP,Gabriela Dias,145.101.681-33,4246.0,1649.85,ATIVA,BAIXO,15846.4,APROVADA,APROVADA,1155.09,False,False,False,True,False,15.0,BAIXO,NORMAL
TRX0001832,ACC00030,ACC00042,PIX,1201.93,2026-03-19T05:58:37,INTERNET_BANKING,Natalia Teixeira,698.473.459-84,6872.0,7670.9,ATIVA,BAIXO,8271.66,APROVADA,APROVADA,1201.93,False,False,False,True,False,14.98,BAIXO,NORMAL
TRX0001429,ACC00107,,BOLETO,2783.86,2026-03-13T18:12:37,ATM,Gabriela Lima,575.237.255-77,5181.0,451.4,ATIVA,BAIXO,19160.03,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,14.94,BAIXO,NORMAL
TRX0001527,ACC00006,ACC00008,PIX,12932.88,2026-03-10T15:22:37,APP,Elisa Santos,545.501.214-66,5239.0,800.64,ATIVA,BAIXO,14509.12,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,14.91,BAIXO,NORMAL
TRX0000690,ACC00056,,BOLETO,2522.0,2026-04-26T18:07:37,APP,Bruno Barbosa,578.465.964-91,9860.0,4555.69,ATIVA,MEDIO,9642.58,APROVADA,APROVADA,2522.0,False,False,False,False,False,14.91,BAIXO,NORMAL
TRX0001600,ACC00072,ACC00027,TED,630.54,2026-03-31T22:04:37,CAIXA,Rafael Pereira,990.378.135-71,6406.0,11211.54,ATIVA,BAIXO,3335.55,APROVADA,APROVADA,630.54,False,False,False,False,False,14.87,BAIXO,NORMAL
TRX0001878,ACC00114,,CARTAO,2119.54,2026-05-30T08:31:37,APP,Gabriela Dias,880.960.710-14,6575.0,1241.63,ATIVA,MEDIO,20765.51,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,14.86,BAIXO,NORMAL
TRX0000271,ACC00093,ACC00112,TED,1060.14,2026-05-04T22:42:37,CAIXA,Isabela Gomes,510.698.509-42,9031.0,2772.88,ATIVA,BAIXO,23767.09,APROVADA,APROVADA,1060.14,False,False,False,False,False,14.86,BAIXO,NORMAL
TRX0001352,ACC00098,ACC00006,TED,402.97,2026-05-23T18:37:37,CAIXA,Rafael Pereira,341.988.338-57,5407.0,3990.75,ATIVA,BAIXO,22947.79,APROVADA,APROVADA,402.97,False,False,False,False,False,14.72,BAIXO,NORMAL
TRX0000273,ACC00044,,BOLETO,1492.64,2026-03-31T05:23:37,APP,Bruno Ferreira,647.646.941-48,2958.0,563.58,ATIVA,BAIXO,11332.4,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,14.68,BAIXO,NORMAL
TRX0000486,ACC00010,,SAQUE,2314.61,2026-04-10T10:48:37,INTERNET_BANKING,Felipe Teixeira,394.642.792-72,7451.0,1571.43,ATIVA,BAIXO,22711.16,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,14.68,BAIXO,NORMAL
TRX0000293,ACC00107,,SAQUE,4171.02,2026-04-15T21:01:37,APP,Gabriela Lima,575.237.255-77,5181.0,451.4,ATIVA,BAIXO,19160.03,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,14.64,BAIXO,NORMAL
TRX0000866,ACC00078,,BOLETO,4411.85,2026-03-06T21:51:37,INTERNET_BANKING,Felipe Teixeira,216.198.992-23,5227.0,681.53,ATIVA,BAIXO,13649.96,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,14.54,BAIXO,NORMAL
TRX0002205,ACC00057,ACC00029,TED,573.21,2026-04-11T06:07:37,ATM,Ana Barbosa,205.794.898-43,9800.0,5789.89,ATIVA,BAIXO,14553.35,APROVADA,APROVADA,573.21,False,False,False,False,False,14.47,BAIXO,NORMAL
TRX0000407,ACC00006,ACC00104,TED,807.93,2026-03-17T21:39:37,ATM,Elisa Santos,545.501.214-66,5239.0,800.64,ATIVA,BAIXO,14509.12,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,14.39,BAIXO,NORMAL
TRX0001173,ACC00026,ACC00101,PIX,91.5,2026-05-28T20:01:37,CAIXA,Natalia Lima,839.578.785-04,2633.0,45829.14,ATIVA,BAIXO,11282.17,APROVADA,APROVADA,91.5,False,False,False,False,False,14.33,BAIXO,NORMAL
TRX0000146,ACC00107,,SAQUE,2175.58,2026-03-05T07:46:37,INTERNET_BANKING,Gabriela Lima,575.237.255-77,5181.0,451.4,ATIVA,BAIXO,19160.03,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,14.31,BAIXO,NORMAL
TRX0000855,ACC00099,,DEPOSITO,898.93,2026-04-26T11:04:37,INTERNET_BANKING,Rafael Souza,389.907.972-71,5324.0,1054.07,ATIVA,BAIXO,8299.02,APROVADA,APROVADA,898.93,False,False,False,False,False,14.28,BAIXO,NORMAL
TRX0000288,ACC00070,,SAQUE,2124.76,2026-04-07T16:33:37,INTERNET_BANKING,Diego Costa,603.109.009-18,1281.0,847.35,ATIVA,BAIXO,14876.48,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,14.27,BAIXO,NORMAL
TRX0002168,ACC00017,,CARTAO,2139.06,2026-04-28T16:27:37,ATM,Elisa Lima,991.807.882-81,5669.0,11794.65,ATIVA,BAIXO,10280.96,APROVADA,APROVADA,2139.06,False,False,False,False,False,14.18,BAIXO,NORMAL
TRX0002462,ACC00051,,CARTAO,992.58,2026-05-31T00:41:37,APP,Elisa Costa,299.062.121-49,6277.0,422.07,ATIVA,BAIXO,21324.33,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,14.15,BAIXO,NORMAL
TRX0000895,ACC00068,,BOLETO,2153.06,2026-05-28T16:40:37,APP,Diego Lima,102.148.101-52,5405.0,891.47,ATIVA,MEDIO,21268.29,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,14.1,BAIXO,NORMAL
TRX0001356,ACC00051,,CARTAO,565.15,2026-05-20T05:18:37,APP,Elisa Costa,299.062.121-49,6277.0,422.07,ATIVA,BAIXO,21324.33,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,14.1,BAIXO,NORMAL
TRX0001458,ACC00068,,BOLETO,2114.01,2026-04-25T08:25:37,APP,Diego Lima,102.148.101-52,5405.0,891.47,ATIVA,MEDIO,21268.29,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,14.1,BAIXO,NORMAL
TRX0001801,ACC00107,,SAQUE,1773.16,2026-04-29T10:02:37,INTERNET_BANKING,Gabriela Lima,575.237.255-77,5181.0,451.4,ATIVA,BAIXO,19160.03,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,14.03,BAIXO,NORMAL
TRX0001128,ACC00050,,SAQUE,1767.49,2026-04-13T14:28:37,INTERNET_BANKING,Rafael Oliveira,288.961.548-33,1720.0,4098.34,ATIVA,BAIXO,5040.81,APROVADA,APROVADA,1767.49,False,False,False,False,False,14.0,BAIXO,NORMAL
TRX0001852,ACC00013,,DEPOSITO,753.73,2026-05-24T23:49:37,INTERNET_BANKING,Rafael Pereira,436.520.194-44,8043.0,7741.21,ATIVA,BAIXO,23538.92,APROVADA,APROVADA,753.73,False,False,False,False,False,13.97,BAIXO,NORMAL
TRX0000219,ACC00080,,DEPOSITO,224.5,2026-05-08T18:27:37,INTERNET_BANKING,Henrique Almeida,299.387.986-36,3871.0,63638.14,ATIVA,BAIXO,15641.71,APROVADA,APROVADA,224.5,False,False,False,False,False,13.93,BAIXO,NORMAL
TRX0001883,ACC00070,,SAQUE,1523.95,2026-05-29T12:08:37,INTERNET_BANKING,Diego Costa,603.109.009-18,1281.0,847.35,ATIVA,BAIXO,14876.48,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,13.91,BAIXO,NORMAL
TRX0000470,ACC00059,ACC00026,PIX,196.51,2026-04-22T05:49:37,INTERNET_BANKING,Marcos Rocha,383.092.162-84,1040.0,4637.92,ATIVA,BAIXO,10931.86,APROVADA,APROVADA,196.51,False,False,False,True,False,13.81,BAIXO,NORMAL
