transaction_id,account_id,destino_id,tipo,valor,data_hora,canal,cliente,cpf,agencia,saldo_inicial,status_conta,perfil_risco_cliente,limite_diario,motivo,status_processamento,impacto_financeiro,valor_acima_limite,conta_invalida,conta_bloqueada,horario_sensivel,duplicada,risk_score,nivel_risco
TRX0000109,ACC00032,ACC00101,PIX,190.4,2026-03-19T23:43:37,ATM,Rafael Teixeira,184.547.979-90,3280.0,1218.16,ATIVA,BAIXO,5525.35,APROVADA,APROVADA,190.4,False,False,False,False,False,8.79,BAIXO
TRX0000110,ACC00049,ACC00110,PIX,2277.69,2026-03-10T10:30:37,INTERNET_BANKING,Natalia Rocha,177.396.306-27,5725.0,6644.16,ATIVA,MEDIO,24744.63,APROVADA,APROVADA,2277.69,False,False,False,False,False,15.95,BAIXO
TRX0000111,ACC00026,ACC00059,PIX,1648.18,2026-04-28T14:52:37,ATM,Natalia Lima,839.578.785-04,2633.0,45829.14,ATIVA,BAIXO,11282.17,APROVADA,APROVADA,1648.18,False,False,False,False,False,9.84,BAIXO
TRX0000112,ACC00106,,DEPOSITO,426.59,2026-03-27T15:38:37,INTERNET_BANKING,Otavio Santos,003.678.310-10,8746.0,1628.17,ATIVA,MEDIO,3679.77,APROVADA,APROVADA,426.59,False,False,False,False,False,21.27,BAIXO
TRX0000113,ACC00085,,BOLETO,364.44,2026-03-29T11:31:37,APP,Henrique Costa,183.557.728-38,4643.0,3993.0,ATIVA,BAIXO,23626.16,APROVADA,APROVADA,364.44,False,False,False,False,False,2.87,BAIXO
TRX0000114,ACC00009,ACC00036,PIX,1342.12,2026-05-11T07:02:37,APP,Marcos Costa,959.146.441-32,3713.0,3388.88,ATIVA,BAIXO,4273.14,APROVADA,APROVADA,1342.12,False,False,False,False,False,1.47,BAIXO
TRX0000115,ACC00066,ACC00108,PIX,903.04,2026-05-18T00:21:37,APP,Felipe Barbosa,463.975.941-09,9637.0,1730.15,ATIVA,BAIXO,3039.97,APROVADA,APROVADA,903.04,False,False,False,True,False,10.69,BAIXO
TRX0000116,ACC00004,,BOLETO,760.61,2026-05-06T04:28:37,APP,Patricia Gomes,047.141.643-25,7027.0,7107.66,ATIVA,MEDIO,8840.62,APROVADA,APROVADA,760.61,False,False,False,True,False,21.13,BAIXO
TRX0000117,ACC00034,ACC00077,PIX,298.16,2026-04-11T01:18:37,INTERNET_BANKING,Marcos Barbosa,467.497.267-37,9084.0,4496.08,ATIVA,BAIXO,8889.34,APROVADA,APROVADA,298.16,False,False,False,True,False,13.2,BAIXO
TRX0000118,ACC00094,,CARTAO,2141.1,2026-03-25T04:12:37,INTERNET_BANKING,Marcos Gomes,773.485.175-57,9162.0,7641.72,ATIVA,BAIXO,11091.68,APROVADA,APROVADA,2141.1,False,False,False,True,False,21.35,BAIXO
TRX0000119,ACC00066,ACC00116,TED,270.57,2026-04-13T12:05:37,APP,Felipe Barbosa,463.975.941-09,9637.0,1730.15,ATIVA,BAIXO,3039.97,APROVADA,APROVADA,270.57,False,False,False,False,False,4.82,BAIXO
TRX0000120,ACC00033,,SAQUE,148.0,2026-05-22T23:32:37,ATM,Carla Pereira,054.465.779-75,5428.0,568.55,BLOQUEADA,BAIXO,4251.93,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,48.12,MEDIO
TRX0000121,ACC00088,,SAQUE,8193.75,2026-04-12T07:50:37,APP,Henrique Oliveira,358.431.311-90,5337.0,16037.01,ATIVA,BAIXO,6381.36,APROVADA,APROVADA,8193.75,True,False,False,False,False,47.65,MEDIO
TRX0000122,ACC00026,ACC00009,PIX,311.06,2026-03-11T11:32:37,INTERNET_BANKING,Natalia Lima,839.578.785-04,2633.0,45829.14,ATIVA,BAIXO,11282.17,APROVADA,APROVADA,311.06,False,False,False,False,False,3.23,BAIXO
TRX0000123,ACC00118,,CARTAO,216.71,2026-05-28T06:07:37,INTERNET_BANKING,Elisa Ribeiro,353.393.035-03,2494.0,8949.95,ATIVA,BAIXO,14722.8,APROVADA,APROVADA,216.71,False,False,False,False,False,8.8,BAIXO
TRX0000124,ACC00016,,BOLETO,467.25,2026-05-16T04:20:37,APP,Isabela Gomes,384.893.296-26,5634.0,3509.8,BLOQUEADA,BAIXO,2555.4,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,True,False,42.67,MEDIO
TRX0000125,ACC00086,,SAQUE,962.33,2026-03-31T08:42:37,ATM,Gabriela Barbosa,287.132.186-16,4721.0,6003.06,ATIVA,MEDIO,21506.36,APROVADA,APROVADA,962.33,False,False,False,False,False,26.27,BAIXO
TRX0000126,ACC00071,,CARTAO,263.21,2026-04-24T10:48:37,INTERNET_BANKING,Diego Pereira,684.028.564-18,7955.0,1629.75,ATIVA,MEDIO,12179.75,APROVADA,APROVADA,263.21,False,False,False,False,False,16.58,BAIXO
TRX0000127,ACC00049,,CARTAO,617.34,2026-05-15T00:29:37,APP,Natalia Rocha,177.396.306-27,5725.0,6644.16,ATIVA,MEDIO,24744.63,APROVADA,APROVADA,617.34,False,False,False,True,False,22.09,BAIXO
TRX0000128,ACC00073,,BOLETO,665.64,2026-05-07T10:13:37,CAIXA,Otavio Almeida,733.071.678-73,7646.0,12373.33,BLOQUEADA,BAIXO,4461.62,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,45.09,MEDIO
TRX0000129,ACC00039,ACC00056,PIX,190.01,2026-05-24T09:30:37,APP,Natalia Dias,092.690.001-08,6452.0,1133.62,ATIVA,MEDIO,2844.95,APROVADA,APROVADA,190.01,False,False,False,False,False,8.73,BAIXO
TRX0000130,ACC00078,ACC00060,TED,623.71,2026-03-09T23:56:37,CAIXA,Felipe Teixeira,216.198.992-23,5227.0,681.53,ATIVA,BAIXO,13649.96,APROVADA,APROVADA,623.71,False,False,False,False,False,14.83,BAIXO
TRX0000131,ACC00087,ACC00061,PIX,956.34,2026-04-09T23:20:37,INTERNET_BANKING,Joao Silva,735.572.322-10,9459.0,4053.37,ATIVA,BAIXO,13029.29,APROVADA,APROVADA,956.34,False,False,False,False,False,3.93,BAIXO
TRX0000132,ACC00102,ACC00085,PIX,211.8,2026-05-26T06:46:37,INTERNET_BANKING,Larissa Barbosa,915.722.482-64,2006.0,907.54,ATIVA,BAIXO,14476.35,APROVADA,APROVADA,211.8,False,False,False,False,False,3.55,BAIXO
TRX0000133,ACC00066,ACC00080,PIX,203.1,2026-03-21T12:08:37,ATM,Felipe Barbosa,463.975.941-09,9637.0,1730.15,ATIVA,BAIXO,3039.97,APROVADA,APROVADA,203.1,False,False,False,False,False,8.55,BAIXO
TRX0000134,ACC00105,,DEPOSITO,1607.32,2026-04-16T18:56:37,INTERNET_BANKING,Carla Martins,282.158.903-13,5804.0,1495.53,ATIVA,BAIXO,11753.44,APROVADA,APROVADA,1607.32,False,False,False,False,False,15.75,BAIXO
TRX0000135,ACC00029,ACC00019,PIX,533.72,2026-04-18T20:01:37,APP,Diego Ferreira,014.414.623-35,4297.0,2708.98,ATIVA,MEDIO,8476.6,APROVADA,APROVADA,533.72,False,False,False,False,False,8.29,BAIXO
TRX0000136,ACC00061,,DEPOSITO,16215.75,2026-03-15T15:06:37,APP,Otavio Dias,606.347.485-96,3666.0,2687.61,ATIVA,BAIXO,24943.13,APROVADA,APROVADA,16215.75,False,False,False,False,False,20.72,BAIXO
TRX0000137,ACC00054,ACC00074,PIX,3645.68,2026-05-07T22:10:37,INTERNET_BANKING,Larissa Ribeiro,310.331.206-96,5033.0,4312.08,ATIVA,BAIXO,8033.52,APROVADA,APROVADA,3645.68,False,False,False,False,False,11.25,BAIXO
TRX0000138,ACC00090,,SAQUE,568.39,2026-05-28T02:03:37,APP,Carla Silva,873.481.896-35,1450.0,12500.04,ATIVA,BAIXO,19144.71,APROVADA,APROVADA,568.39,False,False,False,True,False,17.91,BAIXO
TRX0000139,ACC00084,ACC00115,PIX,359.87,2026-04-28T17:02:37,APP,Felipe Teixeira,504.193.254-08,8611.0,1720.32,ATIVA,BAIXO,7451.5,APROVADA,APROVADA,359.87,False,False,False,False,False,0.08,BAIXO
TRX0000140,ACC00099,ACC00100,PIX,249.42,2026-03-04T18:35:37,APP,Rafael Souza,389.907.972-71,5324.0,1054.07,ATIVA,BAIXO,8299.02,APROVADA,APROVADA,249.42,False,False,False,False,False,0.21,BAIXO
TRX0000141,ACC00023,,SAQUE,1348.5,2026-05-22T10:36:37,APP,Henrique Dias,357.698.762-41,4367.0,10011.35,ATIVA,MEDIO,12166.58,APROVADA,APROVADA,1348.5,False,False,False,False,False,18.19,BAIXO
TRX0000142,ACC00007,,CARTAO,964.55,2026-05-30T07:04:37,CAIXA,Bruno Oliveira,736.034.922-49,8679.0,1312.96,ATIVA,BAIXO,8399.45,APROVADA,APROVADA,964.55,False,False,False,False,False,15.2,BAIXO
TRX0000143,ACC00059,,CARTAO,1174.45,2026-05-18T21:26:37,INTERNET_BANKING,Marcos Rocha,383.092.162-84,1040.0,4637.92,ATIVA,BAIXO,10931.86,APROVADA,APROVADA,1174.45,False,False,False,False,False,9.54,BAIXO
TRX0000144,ACC00072,ACC00097,PIX,508.02,2026-03-12T19:21:37,INTERNET_BANKING,Rafael Pereira,990.378.135-71,6406.0,11211.54,ATIVA,BAIXO,3335.55,APROVADA,APROVADA,508.02,False,False,False,False,False,2.98,BAIXO
TRX0000145,ACC00079,ACC00115,PIX,487.58,2026-04-17T23:22:37,APP,Bruno Rocha,675.795.417-96,8789.0,1627.97,ATIVA,BAIXO,18974.61,APROVADA,APROVADA,487.58,False,False,False,False,False,0.23,BAIXO
TRX0000146,ACC00107,,SAQUE,2175.58,2026-03-05T07:46:37,INTERNET_BANKING,Gabriela Lima,575.237.255-77,5181.0,451.4,ATIVA,BAIXO,19160.03,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,14.31,BAIXO
TRX0000147,ACC00096,ACC00058,PIX,987.62,2026-03-15T00:01:37,APP,Natalia Dias,961.182.712-22,7071.0,4838.9,ATIVA,BAIXO,17982.69,APROVADA,APROVADA,987.62,False,False,False,True,False,10.55,BAIXO
TRX0000148,ACC00032,,BOLETO,1128.64,2026-04-01T17:21:37,INTERNET_BANKING,Rafael Teixeira,184.547.979-90,3280.0,1218.16,ATIVA,BAIXO,5525.35,APROVADA,APROVADA,1128.64,False,False,False,False,False,8.43,BAIXO
TRX0000149,ACC00067,,DEPOSITO,5743.61,2026-05-04T03:12:37,APP,Rafael Martins,257.300.816-37,1544.0,1512.68,ATIVA,BAIXO,10761.96,APROVADA,APROVADA,5743.61,False,False,False,True,False,26.39,BAIXO
TRX0000150,ACC00010,ACC00031,PIX,412.34,2026-03-06T18:54:37,CAIXA,Felipe Teixeira,394.642.792-72,7451.0,1571.43,ATIVA,BAIXO,22711.16,APROVADA,APROVADA,412.34,False,False,False,False,False,12.32,BAIXO
TRX0000151,ACC00041,,BOLETO,261.28,2026-03-14T07:30:37,ATM,Otavio Rocha,010.207.597-65,1490.0,1427.26,ATIVA,MEDIO,18175.09,APROVADA,APROVADA,261.28,False,False,False,False,False,19.96,BAIXO
TRX0000152,ACC00030,,BOLETO,108.38,2026-05-06T03:06:37,ATM,Natalia Teixeira,698.473.459-84,6872.0,7670.9,ATIVA,BAIXO,8271.66,APROVADA,APROVADA,108.38,False,False,False,True,False,23.03,BAIXO
TRX0000153,ACC00009,,CARTAO,6629.32,2026-05-27T18:23:37,APP,Marcos Costa,959.146.441-32,3713.0,3388.88,ATIVA,BAIXO,4273.14,SALDO_INSUFICIENTE,REJEITADA,0.0,True,False,False,False,False,43.38,MEDIO
TRX0000154,ACC00054,,BOLETO,356.1,2026-03-28T20:13:37,APP,Larissa Ribeiro,310.331.206-96,5033.0,4312.08,ATIVA,BAIXO,8033.52,APROVADA,APROVADA,356.1,False,False,False,False,False,2.81,BAIXO
TRX0000155,ACC00116,ACC00090,PIX,2018.01,2026-03-21T06:54:37,APP,Isabela Martins,299.383.754-16,3889.0,6351.03,ATIVA,MEDIO,15349.28,APROVADA,APROVADA,2018.01,False,False,False,False,False,10.96,BAIXO
TRX0000156,ACCX56105,,CARTAO,31523.4,2026-04-08T10:55:37,ATM,,,,,,,,CONTA_INEXISTENTE,REJEITADA,0.0,True,True,False,False,False,100.0,ALTO
TRX0000157,ACC00110,ACC00107,PIX,1701.15,2026-04-29T09:30:37,ATM,Felipe Rocha,405.096.346-22,4767.0,3373.26,ATIVA,BAIXO,10556.18,APROVADA,APROVADA,1701.15,False,False,False,False,False,10.14,BAIXO
TRX0000158,ACC00096,,BOLETO,446.43,2026-03-03T05:45:37,INTERNET_BANKING,Natalia Dias,961.182.712-22,7071.0,4838.9,ATIVA,BAIXO,17982.69,APROVADA,APROVADA,446.43,False,False,False,True,False,16.79,BAIXO
TRX0000159,ACC00029,,BOLETO,1034.31,2026-03-22T02:05:37,APP,Diego Ferreira,014.414.623-35,4297.0,2708.98,ATIVA,MEDIO,8476.6,APROVADA,APROVADA,1034.31,False,False,False,True,False,21.77,BAIXO
TRX0000160,ACC00004,,CARTAO,1613.12,2026-03-21T07:07:37,ATM,Patricia Gomes,047.141.643-25,7027.0,7107.66,ATIVA,MEDIO,8840.62,APROVADA,APROVADA,1613.12,False,False,False,False,False,21.33,BAIXO
TRX0000161,ACC00052,,BOLETO,605.9,2026-03-15T02:28:37,APP,Otavio Ribeiro,564.677.607-37,5855.0,6610.4,ATIVA,BAIXO,19562.75,APROVADA,APROVADA,605.9,False,False,False,True,False,13.0,BAIXO
TRX0000162,ACC00017,ACC00069,PIX,1478.27,2026-04-29T23:02:37,APP,Elisa Lima,991.807.882-81,5669.0,11794.65,ATIVA,BAIXO,10280.96,APROVADA,APROVADA,1478.27,False,False,False,False,False,1.52,BAIXO
TRX0000163,ACC00051,ACC00085,TED,998.3,2026-05-14T22:40:37,APP,Elisa Costa,299.062.121-49,6277.0,422.07,ATIVA,BAIXO,21324.33,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,6.54,BAIXO
TRX0000164,ACC00083,ACC00111,TED,354.28,2026-05-31T12:59:37,APP,Bruno Teixeira,266.481.221-23,7882.0,3550.4,BLOQUEADA,ALTO,24585.62,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,52.52,MEDIO
TRX0000165,ACC00007,,CARTAO,718.65,2026-03-27T16:36:37,ATM,Bruno Oliveira,736.034.922-49,8679.0,1312.96,ATIVA,BAIXO,8399.45,APROVADA,APROVADA,718.65,False,False,False,False,False,12.45,BAIXO
TRX0000166,ACC00042,ACC00113,TED,564.38,2026-05-12T01:42:37,ATM,Gabriela Costa,307.139.545-72,6727.0,4894.15,ATIVA,ALTO,8581.55,APROVADA,APROVADA,564.38,False,False,False,True,False,42.44,MEDIO
TRX0000167,ACC00097,ACC00054,PIX,746.87,2026-03-10T14:29:37,APP,Natalia Teixeira,567.236.037-95,4596.0,2320.82,ATIVA,BAIXO,22065.03,APROVADA,APROVADA,746.87,False,False,False,False,False,0.43,BAIXO
TRX0000168,ACC00011,ACC00096,TED,1488.1,2026-05-06T03:04:37,APP,Carla Martins,727.385.514-80,7825.0,2260.76,ATIVA,BAIXO,15226.3,APROVADA,APROVADA,1488.1,False,False,False,True,False,17.68,BAIXO
TRX0000169,ACC00045,,BOLETO,4813.78,2026-03-29T17:34:37,APP,Henrique Martins,120.535.575-65,6871.0,6356.63,ATIVA,BAIXO,11638.33,APROVADA,APROVADA,4813.78,False,False,False,False,False,12.24,BAIXO
TRX0000170,ACC00084,ACC00004,PIX,482.25,2026-05-16T18:13:37,APP,Felipe Teixeira,504.193.254-08,8611.0,1720.32,ATIVA,BAIXO,7451.5,APROVADA,APROVADA,482.25,False,False,False,False,False,0.23,BAIXO
TRX0000171,ACC00026,ACC00080,PIX,191.73,2026-05-23T12:00:37,ATM,Natalia Lima,839.578.785-04,2633.0,45829.14,ATIVA,BAIXO,11282.17,APROVADA,APROVADA,191.73,False,False,False,False,False,8.79,BAIXO
TRX0000172,ACC00017,ACC00015,PIX,1309.23,2026-03-10T13:00:37,ATM,Elisa Lima,991.807.882-81,5669.0,11794.65,ATIVA,BAIXO,10280.96,APROVADA,APROVADA,1309.23,False,False,False,False,False,8.83,BAIXO
TRX0000173,ACC00028,ACC00033,PIX,540.69,2026-05-12T20:27:37,INTERNET_BANKING,Felipe Santos,576.667.718-53,5627.0,13688.93,ATIVA,BAIXO,16529.74,APROVADA,APROVADA,540.69,False,False,False,False,False,3.09,BAIXO
TRX0000174,ACC00022,ACC00096,TED,2428.31,2026-03-22T23:24:37,ATM,Marcos Lima,091.519.784-46,8062.0,4836.97,ATIVA,MEDIO,20225.2,APROVADA,APROVADA,2428.31,False,False,False,False,False,24.66,BAIXO
TRX0000175,ACC00100,ACC00040,PIX,131.63,2026-05-17T14:38:37,INTERNET_BANKING,Elisa Ferreira,453.422.682-85,2509.0,3448.77,ATIVA,MEDIO,21220.59,APROVADA,APROVADA,131.63,False,False,False,False,False,12.23,BAIXO
TRX0000176,ACC00004,ACC00074,PIX,2400.66,2026-05-03T19:38:37,APP,Patricia Gomes,047.141.643-25,7027.0,7107.66,ATIVA,MEDIO,8840.62,APROVADA,APROVADA,2400.66,False,False,False,False,False,11.47,BAIXO
TRX0000177,ACC00049,ACC00092,PIX,2400.69,2026-05-12T16:29:37,APP,Natalia Rocha,177.396.306-27,5725.0,6644.16,ATIVA,MEDIO,24744.63,APROVADA,APROVADA,2400.69,False,False,False,False,False,11.47,BAIXO
TRX0000178,ACC00076,,CARTAO,328.62,2026-04-24T20:39:37,APP,Carla Dias,888.266.155-37,7097.0,11598.12,ATIVA,MEDIO,24610.3,APROVADA,APROVADA,328.62,False,False,False,False,False,11.81,BAIXO
TRX0000179,ACC00090,,DEPOSITO,296.45,2026-03-19T08:57:37,CAIXA,Carla Silva,873.481.896-35,1450.0,12500.04,ATIVA,BAIXO,19144.71,APROVADA,APROVADA,296.45,False,False,False,False,False,18.1,BAIXO
TRX0000180,ACC00104,,CARTAO,621.53,2026-03-30T03:21:37,APP,Carla Lima,203.673.376-89,8390.0,11768.82,ATIVA,MEDIO,20332.65,APROVADA,APROVADA,621.53,False,False,False,True,False,22.16,BAIXO
TRX0000181,ACC00045,,BOLETO,340.2,2026-05-30T06:20:37,APP,Henrique Martins,120.535.575-65,6871.0,6356.63,ATIVA,BAIXO,11638.33,APROVADA,APROVADA,340.2,False,False,False,False,False,2.78,BAIXO
TRX0000182,ACC00065,ACC00002,PIX,90.87,2026-05-16T12:50:37,ATM,Elisa Santos,576.484.995-62,8330.0,2319.81,ATIVA,BAIXO,14711.01,APROVADA,APROVADA,90.87,False,False,False,False,False,9.97,BAIXO
TRX0000183,ACC00106,ACC00056,TED,218.49,2026-03-07T03:34:37,INTERNET_BANKING,Otavio Santos,003.678.310-10,8746.0,1628.17,ATIVA,MEDIO,3679.77,APROVADA,APROVADA,218.49,False,False,False,True,False,28.25,BAIXO
TRX0000184,ACC00082,ACC00059,PIX,910.92,2026-03-03T12:20:37,APP,Diego Barbosa,475.832.429-14,5697.0,2150.84,ATIVA,BAIXO,12815.05,APROVADA,APROVADA,910.92,False,False,False,False,False,0.69,BAIXO
TRX0000185,ACC00056,ACC00067,PIX,572.38,2026-04-07T22:15:37,ATM,Bruno Barbosa,578.465.964-91,9860.0,4555.69,ATIVA,MEDIO,9642.58,APROVADA,APROVADA,572.38,False,False,False,False,False,15.58,BAIXO
TRX0000186,ACC00035,,BOLETO,819.94,2026-04-26T12:38:37,APP,Felipe Costa,910.954.731-71,5976.0,1737.1,ATIVA,BAIXO,10344.45,APROVADA,APROVADA,819.94,False,False,False,False,False,3.36,BAIXO
TRX0000187,ACC00062,,SAQUE,4460.43,2026-03-13T19:38:37,INTERNET_BANKING,Otavio Rocha,750.349.243-11,4288.0,1348.35,ATIVA,BAIXO,12152.08,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,17.01,BAIXO
TRX0000188,ACC00035,ACC00032,PIX,613.99,2026-05-13T18:52:37,APP,Felipe Costa,910.954.731-71,5976.0,1737.1,ATIVA,BAIXO,10344.45,APROVADA,APROVADA,613.99,False,False,False,False,False,0.28,BAIXO
TRX0000189,ACC00012,ACC00058,PIX,1245.54,2026-04-24T19:00:37,ATM,Bruno Ribeiro,607.470.141-36,2300.0,13588.41,ATIVA,BAIXO,23240.32,APROVADA,APROVADA,1245.54,False,False,False,False,False,8.67,BAIXO
TRX0000190,ACC00060,,SAQUE,312.44,2026-04-13T15:14:37,INTERNET_BANKING,Marcos Souza,662.248.537-89,3690.0,637.05,ATIVA,BAIXO,22334.1,APROVADA,APROVADA,312.44,False,False,False,False,False,12.51,BAIXO
TRX0000191,ACC00004,ACC00042,PIX,100.06,2026-04-15T14:29:37,ATM,Patricia Gomes,047.141.643-25,7027.0,7107.66,ATIVA,MEDIO,8840.62,APROVADA,APROVADA,100.06,False,False,False,False,False,17.85,BAIXO
TRX0000192,ACC00028,,SAQUE,765.26,2026-03-09T08:28:37,INTERNET_BANKING,Felipe Santos,576.667.718-53,5627.0,13688.93,ATIVA,BAIXO,16529.74,APROVADA,APROVADA,765.26,False,False,False,False,False,13.0,BAIXO
TRX0000193,ACC00113,ACC00113,PIX,761.47,2026-04-26T23:59:37,ATM,Gabriela Dias,145.101.681-33,4246.0,1649.85,ATIVA,BAIXO,15846.4,APROVADA,APROVADA,761.47,False,False,False,False,False,7.75,BAIXO
TRX0000194,ACC00002,ACC00025,PIX,293.91,2026-04-28T08:18:37,APP,Carla Souza,764.854.420-58,1574.0,8027.31,ATIVA,MEDIO,9831.36,APROVADA,APROVADA,293.91,False,False,False,False,False,8.04,BAIXO
TRX0000195,ACC00093,ACC00072,PIX,1588.5,2026-03-22T02:10:37,APP,Isabela Gomes,510.698.509-42,9031.0,2772.88,ATIVA,BAIXO,23767.09,APROVADA,APROVADA,1588.5,False,False,False,True,False,11.74,BAIXO
TRX0000196,ACC00089,ACC00092,TED,479.1,2026-03-15T22:55:37,INTERNET_BANKING,Carla Ferreira,803.119.039-60,5184.0,4724.06,ATIVA,BAIXO,24732.19,APROVADA,APROVADA,479.1,False,False,False,False,False,9.73,BAIXO
TRX0000197,ACC00102,ACC00038,PIX,197.16,2026-05-18T09:46:37,INTERNET_BANKING,Larissa Barbosa,915.722.482-64,2006.0,907.54,ATIVA,BAIXO,14476.35,APROVADA,APROVADA,197.16,False,False,False,False,True,21.85,BAIXO
TRX0000198,ACC00089,ACC00085,PIX,230.81,2026-03-21T19:57:37,CAIXA,Carla Ferreira,803.119.039-60,5184.0,4724.06,ATIVA,BAIXO,24732.19,APROVADA,APROVADA,230.81,False,False,False,False,False,13.88,BAIXO
TRX0000199,ACC00061,ACC00045,PIX,907.9,2026-03-27T21:14:37,APP,Otavio Dias,606.347.485-96,3666.0,2687.61,ATIVA,BAIXO,24943.13,APROVADA,APROVADA,907.9,False,False,False,False,False,0.69,BAIXO
TRX0000200,ACC00096,ACC00046,PIX,4275.55,2026-03-21T02:11:37,INTERNET_BANKING,Natalia Dias,961.182.712-22,7071.0,4838.9,ATIVA,BAIXO,17982.69,APROVADA,APROVADA,4275.55,False,False,False,True,False,22.19,BAIXO
TRX0000201,ACC00035,ACC00030,PIX,548.96,2026-03-26T07:13:37,ATM,Felipe Costa,910.954.731-71,5976.0,1737.1,ATIVA,BAIXO,10344.45,APROVADA,APROVADA,548.96,False,False,False,False,False,7.44,BAIXO
TRX0000202,ACC00025,,SAQUE,508.08,2026-04-30T10:33:37,ATM,Patricia Souza,511.251.415-07,1498.0,4487.06,ATIVA,BAIXO,17496.79,APROVADA,APROVADA,508.08,False,False,False,False,False,17.56,BAIXO
TRX0000203,ACC00098,ACC00025,PIX,126.8,2026-03-30T04:54:37,APP,Rafael Pereira,341.988.338-57,5407.0,3990.75,ATIVA,BAIXO,22947.79,APROVADA,APROVADA,126.8,False,False,False,True,False,11.19,BAIXO
TRX0000204,ACC00062,ACC00076,PIX,394.24,2026-05-22T22:20:37,APP,Otavio Rocha,750.349.243-11,4288.0,1348.35,ATIVA,BAIXO,12152.08,APROVADA,APROVADA,394.24,False,False,False,False,False,0.19,BAIXO
TRX0000205,ACC00068,ACC00013,PIX,2593.61,2026-03-12T01:54:37,INTERNET_BANKING,Diego Lima,102.148.101-52,5405.0,891.47,ATIVA,MEDIO,21268.29,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,27.11,BAIXO
TRX0000206,ACC00038,,SAQUE,710.56,2026-04-26T05:07:37,APP,Natalia Silva,016.906.166-06,9072.0,5866.76,ATIVA,BAIXO,19754.05,APROVADA,APROVADA,710.56,False,False,False,True,False,18.21,BAIXO
TRX0000207,ACC00091,,BOLETO,136.47,2026-05-06T09:27:37,ATM,Larissa Santos,822.954.267-05,9939.0,2892.14,ATIVA,BAIXO,4532.21,APROVADA,APROVADA,136.47,False,False,False,False,False,12.55,BAIXO
TRX0000208,ACC00007,ACC00090,PIX,954.4,2026-04-21T06:03:37,APP,Bruno Oliveira,736.034.922-49,8679.0,1312.96,ATIVA,BAIXO,8399.45,APROVADA,APROVADA,954.4,False,False,False,False,False,0.63,BAIXO
TRX0000209,ACC00082,ACC00063,TED,468.27,2026-04-07T08:10:37,CAIXA,Diego Barbosa,475.832.429-14,5697.0,2150.84,ATIVA,BAIXO,12815.05,APROVADA,APROVADA,468.27,False,False,False,False,False,14.75,BAIXO
TRX0000210,ACC00002,ACC00061,PIX,541.67,2026-03-24T11:42:37,APP,Carla Souza,764.854.420-58,1574.0,8027.31,ATIVA,MEDIO,9831.36,APROVADA,APROVADA,541.67,False,False,False,False,False,8.29,BAIXO
TRX0000211,ACC00044,,CARTAO,1366.59,2026-05-25T10:26:37,APP,Bruno Ferreira,647.646.941-48,2958.0,563.58,ATIVA,BAIXO,11332.4,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,5.52,BAIXO
TRX0000212,ACC00111,ACC00106,PIX,508.23,2026-05-18T22:15:37,APP,Natalia Ferreira,151.345.668-03,1009.0,1054.95,BLOQUEADA,BAIXO,5541.07,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,30.22,MEDIO
TRX0000213,ACC00063,ACC00081,PIX,454.45,2026-05-17T06:41:37,APP,Rafael Ribeiro,834.489.975-59,3560.0,3383.18,ATIVA,BAIXO,22863.02,APROVADA,APROVADA,454.45,False,False,False,False,False,0.14,BAIXO
TRX0000214,ACC00020,,CARTAO,255.18,2026-03-27T22:49:37,APP,Elisa Oliveira,967.541.880-70,7650.0,3742.72,ATIVA,ALTO,10843.09,APROVADA,APROVADA,255.18,False,False,False,False,False,22.55,BAIXO
TRX0000215,ACC00011,ACC00016,PIX,984.81,2026-05-07T11:58:37,CAIXA,Carla Martins,727.385.514-80,7825.0,2260.76,ATIVA,BAIXO,15226.3,APROVADA,APROVADA,984.81,False,False,False,False,False,11.94,BAIXO
TRX0000216,ACC00054,ACC00102,PIX,1883.75,2026-05-09T19:22:37,APP,Larissa Ribeiro,310.331.206-96,5033.0,4312.08,ATIVA,BAIXO,8033.52,APROVADA,APROVADA,1883.75,False,False,False,False,False,2.66,BAIXO
TRX0000217,ACC00100,ACC00058,PIX,45.58,2026-05-25T07:07:37,APP,Elisa Ferreira,453.422.682-85,2509.0,3448.77,ATIVA,MEDIO,21220.59,APROVADA,APROVADA,45.58,False,False,False,False,False,10.42,BAIXO
TRX0000218,ACC00039,,BOLETO,422.07,2026-04-03T11:47:37,ATM,Natalia Dias,092.690.001-08,6452.0,1133.62,ATIVA,MEDIO,2844.95,APROVADA,APROVADA,422.07,False,False,False,False,False,19.39,BAIXO
